강원도 강릉시 홍제동,1007,1007,0,강릉홍제힐스테이트,84.409,202112,16,"37,200",6,2007,토성로 39,,중개거래,강원 강릉시
강원도 강릉시 홍제동,1044,1044,0,엘에이치미디어촌6단지,59.78,202112,29,"38,300",15,2018,선수촌로 10,,중개거래,강원 강릉시
강원도 강릉시 홍제동,122,122,0,우산,50.445,202112,20,"9,500",2,1997,토성로 51,,중개거래,강원 강릉시
강원도 강릉시 홍제동,158,158,0,홍제푸르지오,84.9,202112,3,"29,000",2,2005,홍제로71번길 1,,직거래,-
강원도 강릉시 홍제동,1055,1055,0,홍제한신휴플러스,84.59,202112,3,"40,000",12,2015,토성로 56,20220107,중개거래,강원 강릉시
강원도 강릉시 홍제동,1055,1055,0,홍제한신휴플러스,84.59,202112,3,"40,000",12,2015,토성로 56,,중개거래,강원 강릉시
강원도 강릉시 회산동,608,608,0,강릉서희스타힐스리버파크,84.8956,202112,9,"37,500",6,2017,회산로 344,,중개거래,강원 강릉시
강원도 강릉시 회산동,608,608,0,강릉서희스타힐스리버파크,59.928,202112,10,"27,500",9,2017,회산로 344,,중개거래,강원 강릉시
강원도 강릉시 회산동,610,610,0,강릉회산한신더휴,84.961,202112,20,"40,000",3,2019,회산로 313,,직거래,-
강원도 강릉시 회산동,130,130,0,힐스테이트강릉,74.9974,202112,8,"35,000",16,2018,회산로383번길 37,,중개거래,강원 강릉시
강원도 강릉시 회산동,130,130,0,힐스테이트강릉,59.9893,202112,10,"32,500",6,2018,회산로383번길 37,,중개거래,강원 강릉시
강원도 고성군 간성읍 상리,483-1,483,1,간성대명,59.4,202112,13,"8,900",8,1998,수성로 126-5,,중개거래,강원 속초시
강원도 고성군 간성읍 상리,483-1,483,1,간성대명,39.6,202112,15,"6,000",4,1998,수성로 126-5,,중개거래,강원 고성군
강원도 고성군 간성읍 상리,483-1,483,1,간성대명,39.6,202112,31,"6,000",12,1998,수성로 126-5,,중개거래,강원 고성군
강원도 고성군 간성읍 상리,501,501,0,동해2,72.42,202112,7,"7,500",4,1990,수성로 90,,중개거래,"강원 속초시, 서울 강동구"
강원도 고성군 간성읍 신안리,111,111,0,고성삼익레스타운,59.68,202112,14,"11,200",4,1998,남천마루2길 6,,중개거래,강원 고성군
강원도 고성군 간성읍 신안리,111,111,0,고성삼익레스타운,59.68,202112,27,"10,500",3,1998,남천마루2길 6,,직거래,-
강원도 고성군 거진읍 송포리,165,165,0,거진오션상떼빌,84.73,202112,7,"34,000",5,2006,해오름해변길 70,20211210,직거래,-
강원도 고성군 거진읍 송포리,165,165,0,거진오션상떼빌,84.73,202112,10,"32,000",5,2006,해오름해변길 70,,직거래,-
강원도 고성군 거진읍 송포리,165,165,0,거진오션상떼빌,70.64,202112,27,"29,000",13,2006,해오름해변길 70,,중개거래,강원 고성군
강원도 고성군 토성면 봉포리,381,381,0,봉포스위트엠오션파크,80.4353,202112,18,"25,800",6,2020,광포1길 7,,중개거래,강원 고성군
강원도 고성군 토성면 봉포리,381,381,0,봉포스위트엠오션파크,80.4353,202112,25,"23,300",3,2020,광포1길 7,,중개거래,강원 고성군
강원도 고성군 토성면 천진리,476,476,0,고성천진한신더휴,84.9657,202112,5,"27,000",5,2021,천진7길 29,,직거래,-
강원도 고성군 토성면 청간리,217,217,0,유진클래시움,49.8,202112,4,"26,700",10,2006,아야진해변길 1,,중개거래,강원 속초시
강원도 고성군 토성면 청간리,217,217,0,유진클래시움,37.65,202112,22,"14,000",12,2006,아야진해변길 1,,중개거래,강원 속초시
강원도 고성군 토성면 청간리,217,217,0,유진클래시움,59.52,202112,29,"20,000",6,2006,아야진해변길 1,,중개거래,강원 속초시
