강원도 동해시 동회동,442,442,0,현대5차,77.7562,202201,5,"13,500",2,1999,청운1길 29,,중개거래,강원 동해시
강원도 동해시 동회동,442,442,0,현대5차,84.9562,202201,29,"16,600",15,1999,청운1길 29,,중개거래,강원 동해시
강원도 동해시 묵호진동,1-83,1,83,삼본임대,40.965,202201,24,"4,500",1,1996,해맞이길 231,,중개거래,강원 동해시
강원도 동해시 발한동,599-45,599,45,경민1차,68.58,202201,17,"4,900",2,1990,수원지2길 12-9,20220207,중개거래,강원 동해시
강원도 동해시 발한동,599-45,599,45,경민1차,53.14,202201,17,"4,000",2,1990,수원지2길 18-13,,직거래,-
강원도 동해시 발한동,599-5,599,5,경민2차,79.15,202201,21,"5,300",5,1991,수원지2길 6-9,,중개거래,강원 동해시
강원도 동해시 발한동,599-5,599,5,경민2차,64.3,202201,28,"3,300",6,1991,수원지2길 12-4,,직거래,-
강원도 동해시 발한동,802,802,0,동해KD아람채,70.8766,202201,21,"20,000",8,2019,지리골길 33,20220126,중개거래,강원 동해시
강원도 동해시 발한동,802,802,0,동해KD아람채,70.8766,202201,26,"20,000",8,2019,지리골길 33,,중개거래,강원 동해시
강원도 동해시 발한동,516,516,0,범주성지,66.73,202201,27,"6,600",3,1992,동호3길 55,,중개거래,강원 동해시
강원도 동해시 발한동,334-1,334,1,삼성,84.99,202201,4,"9,300",4,1996,해안로 605,,중개거래,강원 동해시
강원도 동해시 발한동,334-1,334,1,삼성,60,202201,18,"8,350",16,1996,해안로 605,20220315,중개거래,강원 동해시
강원도 동해시 발한동,334-1,334,1,삼성,60,202201,18,"8,350",16,1996,해안로 605,,중개거래,강원 동해시
강원도 동해시 발한동,334-1,334,1,삼성,84.99,202201,25,"10,500",9,1996,해안로 605,,직거래,-
강원도 동해시 발한동,599-30,599,30,우석맨션,83.2,202201,7,"6,000",3,1992,수원지2길 18-1,,직거래,-
강원도 동해시 발한동,801,801,0,현대비에스앤씨현대썬앤빌동해파크힐,59.8993,202201,3,"14,600",1,2018,지리골길 31,,직거래,-
강원도 동해시 발한동,801,801,0,현대비에스앤씨현대썬앤빌동해파크힐,59.8993,202201,11,"20,000",19,2018,지리골길 31,,중개거래,강원 동해시
강원도 동해시 발한동,801,801,0,현대비에스앤씨현대썬앤빌동해파크힐,68.7256,202201,15,"23,000",8,2018,지리골길 31,,중개거래,강원 동해시
강원도 동해시 발한동,801,801,0,현대비에스앤씨현대썬앤빌동해파크힐,75.5994,202201,17,"25,500",14,2018,지리골길 31,,중개거래,강원 동해시
강원도 동해시 부곡동,Feb-31,31,2,삼화미성,49.89,202201,12,"5,000",5,1991,부곡4길 10,,중개거래,강원 동해시
강원도 동해시 부곡동,Feb-31,31,2,삼화미성,58.83,202201,18,"5,000",4,1991,부곡4길 10,,직거래,-
강원도 동해시 부곡동,80,80,0,선샤인파크,77.1,202201,7,"13,000",6,2005,임항로 10,,중개거래,강원 동해시
강원도 동해시 부곡동,5-82,5,82,일정골든타워,84.95,202201,27,"16,000",7,1996,해안로 449,,중개거래,강원 동해시
강원도 동해시 북평동,327,327,0,e편한세상동해,78.88,202201,27,"30,000",19,2020,단봉길 39,,중개거래,강원 동해시
강원도 동해시 북평동,151-5,151,5,북평주공2차,47.01,202201,11,"4,400",4,1989,전천로 270,,중개거래,강원 동해시
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,39.08,202201,3,"5,750",10,2012,효자로 572-1,,중개거래,강원 동해시
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,39.08,202201,9,"5,600",6,2012,효자로 572-1,,중개거래,강원 동해시
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,60,202201,22,"8,700",15,2012,효자로 572-1,,중개거래,강원 동해시
강원도 동해시 쇄운동,1100,1100,0,아름다운아침,39.08,202201,26,"6,978",12,2012,효자로 572-1,,직거래,-
강원도 동해시 용정동,260-2,260,2,범주성지,59.92,202201,15,"8,000",4,1996,초원2길 5,,중개거래,강원 동해시
강원도 동해시 용정동,260-2,260,2,범주성지,59.92,202201,28,"5,250",5,1996,초원2길 5,,중개거래,강원 동해시
